task,representation,model,seed,AUC,PR_AUC,BalAcc,Accuracy,F1,Precision_0,Recall_0,Precision_1,Recall_1,MacroF1,Precision_2,Recall_2
forward_citations_cat,KG,XGB,1,,,0.5937519357778948,0.6369040942232193,,0.6805185579825963,0.8479752157556981,0.4992700729927007,0.254938501677227,0.5777838599716679,0.6071055381400209,0.678342089900759
forward_citations_cat,KG,LR,2,,,0.5772209805365114,0.6086371284352216,,0.6934349355216881,0.7853507413144502,0.455012853470437,0.2638837122623928,0.5539590877693743,0.5216421240517626,0.6824284880326912
forward_citations_cat,KG,XGB,2,,,0.5907561611940575,0.6351093662366798,,0.6827059659090909,0.8508519583978756,0.49107142857142855,0.24599329109206114,0.5729912256646736,0.5966993295513151,0.6754232340922358
forward_citations_cat,KG,LR,3,,,0.5772209805365114,0.6086371284352216,,0.6934349355216881,0.7853507413144502,0.455012853470437,0.2638837122623928,0.5539590877693743,0.5216421240517626,0.6824284880326912
forward_citations_cat,KG,XGB,3,,,0.5954784850313898,0.6388109927089175,,0.6838457437355607,0.851515822084532,0.5025906735751295,0.25307491613865074,0.5783880331460788,0.6029943211151265,0.6818447168709866
forward_citations_cat,KG,LR,4,,,0.5772209805365114,0.6086371284352216,,0.6934349355216881,0.7853507413144502,0.455012853470437,0.2638837122623928,0.5539590877693743,0.5216421240517626,0.6824284880326912
forward_citations_cat,KG,XGB,4,,,0.589380483429239,0.6348850252383623,,0.6798446876103071,0.8524009736667404,0.49292628443782577,0.2467387253074916,0.5728643324132701,0.6012591815320042,0.6690017513134852
forward_citations_cat,KG,LR,5,,,0.5772209805365114,0.6086371284352216,,0.6934349355216881,0.7853507413144502,0.455012853470437,0.2638837122623928,0.5539590877693743,0.5216421240517626,0.6824284880326912
forward_citations_cat,KG,XGB,5,,,0.5923485751688774,0.6371284352215367,,0.6829960951366703,0.851515822084532,0.49420289855072463,0.2541930674617965,0.5767096780916086,0.6049447659126775,0.6713368359603036
forward_citations_cat,KG,LR,6,,,0.5772209805365114,0.6086371284352216,,0.6934349355216881,0.7853507413144502,0.455012853470437,0.2638837122623928,0.5539590877693743,0.5216421240517626,0.6824284880326912
forward_citations_cat,KG,XGB,6,,,0.5947836272879229,0.6391475042063938,,0.6825902335456475,0.8537287010400532,0.5014749262536873,0.253447633246366,0.5787428191066047,0.6082852648138437,0.6771745475773496
forward_citations_cat,KG,LR,7,,,0.5772209805365114,0.6086371284352216,,0.6934349355216881,0.7853507413144502,0.455012853470437,0.2638837122623928,0.5539590877693743,0.5216421240517626,0.6824284880326912
forward_citations_cat,KG,XGB,7,,,0.5903733103126888,0.635445877734156,,0.6824300389656394,0.8526222615622926,0.4918032786885246,0.24599329109206114,0.5730029446447676,0.5978204462895693,0.6725043782837128
forward_citations_cat,KG,LR,8,,,0.5772209805365114,0.6086371284352216,,0.6934349355216881,0.7853507413144502,0.455012853470437,0.2638837122623928,0.5539590877693743,0.5216421240517626,0.6824284880326912
forward_citations_cat,KG,XGB,8,,,0.5915334373392062,0.6352215367358385,,0.6805875066359937,0.8510732462934277,0.4876219054763691,0.2422661200149087,0.5735174339335026,0.6043500776799585,0.681260945709282
forward_citations_cat,KG,LR,9,,,0.5772209805365114,0.6086371284352216,,0.6934349355216881,0.7853507413144502,0.455012853470437,0.2638837122623928,0.5539590877693743,0.5216421240517626,0.6824284880326912
forward_citations_cat,KG,XGB,9,,,0.5930949947201895,0.6371284352215367,,0.6836571021208341,0.8488603673379066,0.4893917963224894,0.25792023853894896,0.578209885313338,0.6095238095238096,0.6725043782837128
forward_citations_cat,TEXT,LR,0,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,0,,,0.46100503909438134,0.5111609646662928,,0.6027146001467352,0.7271520247842443,0.36298932384341637,0.1520685799478196,0.43313863745450903,0.36896109448482256,0.50379451255108
forward_citations_cat,TEXT,LR,1,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,1,,,0.46156457608747264,0.5095905776780707,,0.6006277695716395,0.7198495242310246,0.36731107205623903,0.15579575102497203,0.43390932356041906,0.36933502753070735,0.5090484530064214
forward_citations_cat,TEXT,LR,2,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,2,,,0.46155493498176003,0.5099270891755469,,0.6016635859519408,0.7202921000221288,0.3740053050397878,0.15765933656354827,0.43407698613391726,0.36562763268744736,0.506713368359603
forward_citations_cat,TEXT,LR,3,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,3,,,0.45888649052174557,0.5095905776780707,,0.6042820228866741,0.7244965700376189,0.36617262423714037,0.15654118524040253,0.4320634457796135,0.36127659574468085,0.4956217162872154
forward_citations_cat,TEXT,LR,4,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,4,,,0.4575781454277676,0.5079080201906898,,0.596963044273692,0.7220624031865457,0.3727598566308244,0.15505031680954157,0.43075304124188407,0.3639091298756965,0.4956217162872154
forward_citations_cat,TEXT,LR,5,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,5,,,0.46232548863377604,0.5108244531688166,,0.6020652775216669,0.7225049789776499,0.3719892952720785,0.15542303391725681,0.43436157284442967,0.3677773091522564,0.5090484530064214
forward_citations_cat,TEXT,LR,6,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,6,,,0.4599432387955149,0.5085810431856421,,0.5995212668016939,0.7205133879176809,0.3650088809946714,0.15318673127096533,0.43207220251273015,0.36768447837150126,0.5061295971978984
forward_citations_cat,TEXT,LR,7,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,7,,,0.4595149008623444,0.5090297251822771,,0.6001841620626152,0.7211772516043372,0.36623376623376624,0.15765933656354827,0.43300548693785856,0.36738197424892705,0.4997081144191477
forward_citations_cat,TEXT,LR,8,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,8,,,0.46246045417918474,0.5109366236679753,,0.6007366482504604,0.7218411152909936,0.3780160857908847,0.15765933656354827,0.434944634315183,0.36770921386306,0.5078809106830122
forward_citations_cat,TEXT,LR,9,,,0.44942473258274385,0.47717330342120023,,0.6129744042365401,0.6147377738437707,0.3400560224089636,0.2262392843831532,0.42957316016205144,0.3344880677444188,0.5072971395213076
forward_citations_cat,TEXT,XGB,9,,,0.4612882777084897,0.5112731351654515,,0.6025242363270532,0.7289223279486612,0.3666044776119403,0.14647782333209095,0.431688516851614,0.36658249158249157,0.5084646818447168
forward_citations_cat,HYBRID,LR,0,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,0,,,0.5940445977557229,0.6340998317442512,,0.6823104693140795,0.8364682451869883,0.49019607843137253,0.2609019754006709,0.5776997043830813,0.6024653312788906,0.6847635726795096
forward_citations_cat,HYBRID,LR,1,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,1,,,0.5911212452628881,0.6319685922602356,,0.6828034682080925,0.8364682451869883,0.4852112676056338,0.2568020872158032,0.5740827166890079,0.5946911689637571,0.6800934033858728
forward_citations_cat,HYBRID,LR,2,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,2,,,0.5884532934708145,0.6312955692652832,,0.6823169634826408,0.8393449878291658,0.4875974486180014,0.256429370108088,0.5719829907327232,0.5897172236503856,0.6695855224751898
forward_citations_cat,HYBRID,LR,3,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,3,,,0.5954034192537554,0.6357823892316321,,0.683745264297312,0.8386811241425094,0.4985855728429986,0.26276556093924713,0.5788488476093074,0.5990806945863125,0.6847635726795096
forward_citations_cat,HYBRID,LR,4,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,4,,,0.593989724735266,0.6346606842400448,,0.6831201585299946,0.8391236999336136,0.48976711362032466,0.2586656727543794,0.5773672823709531,0.6019517205957884,0.684179801517805
forward_citations_cat,HYBRID,LR,5,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,5,,,0.5915479501230879,0.6334268087492989,,0.6839256720187624,0.8389024120380615,0.4878048780487805,0.2609019754006709,0.5756412142653325,0.5967991739803821,0.6748394629305312
forward_citations_cat,HYBRID,LR,6,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,6,,,0.5856924892996779,0.6278182837913628,,0.6805054151624549,0.8342553662314671,0.4758909853249476,0.25382035035408124,0.5691284607392987,0.5895061728395061,0.6690017513134852
forward_citations_cat,HYBRID,LR,7,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,7,,,0.5911294083647783,0.6326416152551879,,0.6816304543005925,0.840008851515822,0.4874191229331416,0.2527021990309355,0.5737295154152005,0.5964194373401535,0.6806771745475774
forward_citations_cat,HYBRID,LR,8,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,8,,,0.5900298915159689,0.632192933258553,,0.6827424869533921,0.8395662757247179,0.48652482269503544,0.2556839358926575,0.5732681699903286,0.5934291581108829,0.6748394629305312
forward_citations_cat,HYBRID,LR,9,,,0.5788512628242494,0.5950644980370162,,0.7109598067208434,0.7163089179021908,0.41950757575757575,0.3302273574357063,0.559897914814884,0.5253333333333333,0.6900175131348512
forward_citations_cat,HYBRID,XGB,9,,,0.5914367634734163,0.6330902972518228,,0.683745264297312,0.8386811241425094,0.48909218859957776,0.25903838986209465,0.5748884121643035,0.5940543311122501,0.676590776415645
forward_citations_cat,META,LR,0,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,0,,,0.4278733929949022,0.5139652271452608,,0.5570843091334895,0.8422217304713432,0.3160919540229885,0.020499440924338426,0.3690754061347982,0.3776846516500786,0.4208990075890251
forward_citations_cat,META,LR,1,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,1,,,0.4287066275642986,0.513853056646102,,0.5563865669452999,0.8395662757247179,0.3407821229050279,0.022735743570629893,0.3706271232830219,0.37871674491392804,0.4238178633975482
forward_citations_cat,META,LR,2,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,2,,,0.4269787003748904,0.5139652271452608,,0.5569861009509876,0.8424430183668953,0.3333333333333333,0.024599329109206113,0.3702849371788084,0.3767268862911796,0.4138937536485698
forward_citations_cat,META,LR,3,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,3,,,0.42971454017858973,0.5163208076275939,,0.5577596266044341,0.8462049125912813,0.33136094674556216,0.02087215803205367,0.37098485291201744,0.3825396825396825,0.4220665499124343
forward_citations_cat,META,LR,4,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,4,,,0.4280000579754466,0.5148625911385306,,0.555814291951681,0.8450984731135207,0.3231707317073171,0.01975400670890794,0.3691621422561228,0.3819148936170213,0.4191476941039113
forward_citations_cat,META,LR,5,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,5,,,0.42789999043531024,0.5131800336511497,,0.5554255630301258,0.8404514273069263,0.30246913580246915,0.018263138278046962,0.3682026806434549,0.3801566579634465,0.4249854057209574
forward_citations_cat,META,LR,6,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,6,,,0.43016101991815575,0.5167694896242289,,0.5572552447552448,0.8464262004868334,0.3532934131736527,0.021990309355199404,0.37181999847258923,0.3837579617834395,0.4220665499124343
forward_citations_cat,META,LR,7,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,7,,,0.42945983228158785,0.5165451486259114,,0.5570596797671034,0.8468687762779376,0.33519553072625696,0.02236302646291465,0.37173669828002476,0.38478027867095393,0.4191476941039113
forward_citations_cat,META,LR,8,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,8,,,0.42872466930278486,0.5137408861469434,,0.5567480152896207,0.8380172604558531,0.35175879396984927,0.02609019754006709,0.37209204674430724,0.3777429467084639,0.4220665499124343
forward_citations_cat,META,LR,9,,,0.40265349980004855,0.5187885586090858,,0.5370563674321504,0.9108209780924983,0.0,0.0,0.3400654958304359,0.40982286634460546,0.2971395213076474
forward_citations_cat,META,XGB,9,,,0.43076916271144755,0.5175546831183399,,0.5581327498176514,0.8466474883823855,0.37158469945355194,0.0253447633246366,0.37377651426819597,0.38359083644112946,0.4203152364273205
forward_citations_cat,KG+META,LR,0,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,0,,,0.5977387216425666,0.6397083567021873,,0.6859180035650624,0.851515822084532,0.501123595505618,0.24934774506149832,0.5789467586656799,0.6020304568527919,0.6923525977816696
forward_citations_cat,KG+META,LR,1,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,1,,,0.5986599567017474,0.6408300616937745,,0.6864179903623059,0.8510732462934277,0.5104011887072808,0.2560566530003727,0.5808116935844573,0.6002034587995931,0.688849970811442
forward_citations_cat,KG+META,LR,2,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,2,,,0.600077217569906,0.6411665731912507,,0.686830835117773,0.8517371099800841,0.5098934550989346,0.24972046216921356,0.580326988466349,0.5993990986479719,0.6987740805604203
forward_citations_cat,KG+META,LR,3,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,3,,,0.59938517837111,0.6409422321929332,,0.687043307788273,0.8530648373533968,0.5103766333589547,0.2474841595229221,0.5792012178009286,0.5966050923614579,0.6976065382370111
forward_citations_cat,KG+META,LR,4,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,4,,,0.6007358367672522,0.6419517666853618,,0.6889207087882585,0.8517371099800841,0.5093632958801498,0.253447633246366,0.5815210193829888,0.599096838936277,0.6970227670753065
forward_citations_cat,KG+META,LR,5,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,5,,,0.6000418642917578,0.6406057206954571,,0.6869627507163324,0.8488603673379066,0.5093773443360841,0.25307491613865074,0.5806986698419195,0.5985985985985987,0.6981903093987157
forward_citations_cat,KG+META,LR,6,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,6,,,0.5978356704343044,0.6389231632080763,,0.6841261357562801,0.8497455189201151,0.5088393543428132,0.2467387253074916,0.5777654421916648,0.5967016491754122,0.6970227670753065
forward_citations_cat,KG+META,LR,7,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,7,,,0.5962357861613538,0.6379136287156478,,0.6868958109559613,0.8490816552334587,0.4977544910179641,0.24785687663063735,0.57661920870322,0.5945810336176618,0.691768826619965
forward_citations_cat,KG+META,LR,8,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,8,,,0.6012016987861527,0.6427369601794728,,0.6883812243441014,0.853507413144501,0.5179252479023646,0.25307491613865074,0.5816949675618178,0.5967016491754122,0.6970227670753065
forward_citations_cat,KG+META,LR,9,,,0.5876284463736967,0.6172742568704431,,0.6995876693500883,0.7884487718521797,0.4592274678111588,0.2791651136787179,0.5662499807546049,0.5435874030123231,0.6952714535901926
forward_citations_cat,KG+META,XGB,9,,,0.5975976263398756,0.641054402692092,,0.6880897276126046,0.8552777163089179,0.5113636363636364,0.2515840477077898,0.578853048648397,0.5940343781597573,0.6859311150029188
forward_citations_cat,FULL,LR,0,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,0,,,0.596624411595038,0.634997195737521,,0.6870353581142339,0.8384598362469573,0.487627365356623,0.24972046216921356,0.5761593972703419,0.5932872655478776,0.7016929363689434
forward_citations_cat,FULL,LR,1,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,1,,,0.6003359668783436,0.6392596747055524,,0.6890376266280752,0.8428855941579996,0.5047688921496698,0.256429370108088,0.5805406761051515,0.5938735177865613,0.7016929363689434
forward_citations_cat,FULL,LR,2,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,2,,,0.5976480774661501,0.6351093662366798,,0.687032646361481,0.8335915025448108,0.48910751932536894,0.2594111069698099,0.5788475648175867,0.5968143354902937,0.6999416228838296
forward_citations_cat,FULL,LR,3,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,3,,,0.5984306981685181,0.6364554122265844,,0.6879767526334908,0.8382385483514052,0.4981738495252009,0.2541930674617965,0.5779848833109419,0.5901960784313726,0.7028604786923526
forward_citations_cat,FULL,LR,4,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,4,,,0.599481909420855,0.6375771172181717,,0.6867862969004894,0.8384598362469573,0.5014471780028944,0.25829295564666416,0.5802393241730804,0.5962301587301587,0.7016929363689434
forward_citations_cat,FULL,LR,5,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,5,,,0.5983652361015316,0.6355580482333146,,0.689522764673615,0.8344766541270192,0.48797736916548795,0.25717480432351847,0.5784875517064135,0.593011811023622,0.7034442498540572
forward_citations_cat,FULL,LR,6,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,6,,,0.5962424459816417,0.6336511497476164,,0.6864314296107675,0.8351405178136756,0.4851125635439361,0.24897502795378307,0.5752672718018333,0.5916666666666667,0.7046117921774664
forward_citations_cat,FULL,LR,7,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,7,,,0.5996169750341728,0.6386988222097588,,0.6917471306248861,0.8402301394113741,0.4985855728429986,0.26276556093924713,0.580982408280519,0.5924453280318092,0.6958552247518972
forward_citations_cat,FULL,LR,8,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,8,,,0.5982173182377987,0.6366797532249019,,0.6901203062340503,0.8377959725603009,0.4946543121881682,0.2586656727543794,0.5787537869271323,0.5903257650542941,0.6981903093987157
forward_citations_cat,FULL,LR,9,,,0.5855328431238918,0.6026920919798093,,0.7161304442985336,0.7240539942465147,0.42369755647763946,0.3425270219903094,0.5688651218244773,0.5429490124023886,0.6900175131348512
forward_citations_cat,FULL,XGB,9,,,0.5976358729528242,0.6361189007291083,,0.6879767526334908,0.8382385483514052,0.49673676577229875,0.25531121878494223,0.5777037474124619,0.5901477832512315,0.699357851722125
forward_citations_cat,NETFEAT,LR,0,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,0,,,0.422195018554852,0.5111609646662928,,0.5558153126826417,0.841779154680239,0.3167420814479638,0.02609019754006709,0.3670452162715942,0.3691891891891892,0.39871570344424984
forward_citations_cat,NETFEAT,LR,1,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,1,,,0.4204156670205725,0.5094784071789119,,0.5552785923753666,0.8380172604558531,0.32677165354330706,0.030935519940365263,0.36754861457631655,0.3650190114068441,0.3922942206654991
forward_citations_cat,NETFEAT,LR,2,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,2,,,0.4225648170499871,0.511048794167134,,0.5561740149406768,0.8402301394113741,0.32456140350877194,0.027581065970928065,0.36786123190824754,0.3682795698924731,0.3998832457676591
forward_citations_cat,NETFEAT,LR,3,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,3,,,0.4217175821535402,0.5095905776780707,,0.5557352941176471,0.8362469572914362,0.3201581027667984,0.030190085724934774,0.3683339482688868,0.3668098818474758,0.39871570344424984
forward_citations_cat,NETFEAT,LR,4,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,4,,,0.42347578087254045,0.514301738642737,,0.556442251886245,0.8486390794423545,0.33480176211453744,0.028326500186358555,0.3695157168353486,0.3752783964365256,0.39346176298890834
forward_citations_cat,NETFEAT,LR,5,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,5,,,0.4229788621239849,0.5113853056646102,,0.5560932688077431,0.8391236999336136,0.34274193548387094,0.03168095415579575,0.36998006514937565,0.36904761904761907,0.39813193228254523
forward_citations_cat,NETFEAT,LR,6,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,6,,,0.4209188155943198,0.5119461581604038,,0.555120394545982,0.8468687762779376,0.3148148148148148,0.0253447633246366,0.36596040220675513,0.3706371191135734,0.3905429071803853
forward_citations_cat,NETFEAT,LR,7,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,7,,,0.4213711699541107,0.5108244531688166,,0.5552470038000584,0.8406727152024784,0.33884297520661155,0.03056280283265002,0.36821479085395503,0.3675587110868378,0.39287799182720373
forward_citations_cat,NETFEAT,LR,8,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
forward_citations_cat,NETFEAT,XGB,8,,,0.4223124350297152,0.511048794167134,,0.5560105293945599,0.8413365788891347,0.3333333333333333,0.025717480432351846,0.366551676015324,0.3663101604278075,0.3998832457676591
forward_citations_cat,NETFEAT,LR,9,,,0.4117174267799352,0.5104879416713405,,0.5461785664384519,0.8650143837132109,0.3492063492063492,0.008199776369735371,0.34981723156735706,0.36578171091445427,0.3619381202568593
